close,high,low,open,symbol,date,changePercent
129.14,131.25,128.81,130.04,TSM,22-01-2021,-0.0374
130.52,132.17,127.35,131.83,TSM,25-01-2021,0.0107
126.65,129.315,126.25,129.05,TSM,26-01-2021,-0.0297
121.74,125.1,121.5,124.95,TSM,27-01-2021,-0.0388
125.83,127.58,123.58,124.5,TSM,28-01-2021,0.0336
121.52,124.36,120.55,124,TSM,29-01-2021,-0.0343
126.66,126.85,123.38,124.54,TSM,01-02-2021,0.0423
128.44,130.2488,127.45,129.47,TSM,02-02-2021,0.0141
127.5,129.14,126.06,129,TSM,03-02-2021,-0.0073
128.15,128.2,125.9707,127.5,TSM,04-02-2021,0.0051
127.78,128.88,126.7,128.79,TSM,05-02-2021,-0.0029
132.55,133.25,128.7,128.7,TSM,08-02-2021,0.0373
132.68,134.41,131.75,133.98,TSM,09-02-2021,0.001
133.69,136,132.51,134.12,TSM,10-02-2021,0.0076
139.16,139.23,134.06,135.4,TSM,11-02-2021,0.0409
138.06,139.805,137.1599,138.915,TSM,12-02-2021,-0.0079
140.05,142.195,139.42,141.61,TSM,16-02-2021,0.0144
136.27,139.64,136.1,139.21,TSM,17-02-2021,-0.027
134.63,135.88,133.4,134.85,TSM,18-02-2021,-0.012
136.66,137.95,135.72,136.15,TSM,19-02-2021,0.0151
133.57,135.28,133.18,133.59,TSM,22-02-2021,-0.0226
129.1,131.7399,125.3827,129.1,TSM,23-02-2021,-0.0335
132.3,132.38,127.68,129.51,TSM,24-02-2021,0.0248
126,131.54,125.72,131.52,TSM,25-02-2021,-0.0476
125.94,127.39,122.83,125.43,TSM,26-02-2021,-0.0005
129.13,130.3,127.24,129.63,TSM,01-03-2021,0.0253
126,128.52,126,128.43,TSM,02-03-2021,-0.0242
122.89,127.7599,122.71,126.72,TSM,03-03-2021,-0.0247
115.59,123.15,113.49,121.95,TSM,04-03-2021,-0.0594
120.8,121.3,115.38,120.9,TSM,05-03-2021,0.0451
113.93,121,113.7,120.54,TSM,08-03-2021,-0.0569
116.38,118.4,115.33,117.07,TSM,09-03-2021,0.0215
113.83,118.03,113.41,117.8,TSM,10-03-2021,-0.0219
120.58,120.8,117.07,118.24,TSM,11-03-2021,0.0593
118.3,119,117.28,119,TSM,12-03-2021,-0.0189
119.08,119.11,116.71,118.65,TSM,15-03-2021,0.0066
119.35,121.245,118.1,119.72,TSM,16-03-2021,0.0023
118.76,119.52,115.39,117.75,TSM,17-03-2021,-0.0049
114.5,118.33,114.1,118,TSM,18-03-2021,-0.0359
113.63,114.89,113.21,114.38,TSM,19-03-2021,-0.0076
117.18,118.33,114.79,114.79,TSM,22-03-2021,0.0312
114.89,116.75,114.615,116.1,TSM,23-03-2021,-0.0195
108.96,114.69,108.85,112.47,TSM,24-03-2021,-0.0516
110.45,112.75,107.89,108,TSM,25-03-2021,0.0137
116.56,116.7,111.2,112,TSM,26-03-2021,0.0553
114.39,116.76,112.39,116.55,TSM,29-03-2021,-0.0186
115.07,116.0881,114.29,115.28,TSM,30-03-2021,0.0059
118.28,118.355,115.56,115.79,TSM,31-03-2021,0.0279
124.8,124.88,121.64,122.81,TSM,01-04-2021,0.0551
124.5,127.4,122.681,127.07,TSM,05-04-2021,-0.0024
122.44,124.01,121.54,124,TSM,06-04-2021,-0.0165
119.89,122.61,119.84,122.44,TSM,07-04-2021,-0.0208
123.43,123.82,121.38,121.38,TSM,08-04-2021,0.0295
122.8,123.435,121.7,122.75,TSM,09-04-2021,-0.0051
120.9,122.46,119.24,122.21,TSM,12-04-2021,-0.0155
121.27,122.9,120.35,122.4,TSM,13-04-2021,0.0031
120.84,122.43,120.5,121.99,TSM,14-04-2021,-0.0035
118.35,122,116.56,121.7,TSM,15-04-2021,-0.0206
118.84,120.6,117.8484,119.19,TSM,16-04-2021,0.0041
115.4,118.88,115.2,118,TSM,19-04-2021,-0.0289
114.95,116.78,114.55,116.05,TSM,20-04-2021,-0.0039
117.4,117.49,113.77,114.5,TSM,21-04-2021,0.0213
115.32,117.5,114.41,117.5,TSM,22-04-2021,-0.0177
118.64,118.72,115.93,116.58,TSM,23-04-2021,0.0288
121.52,121.54,119.4,120,TSM,26-04-2021,0.0243
121.27,121.65,119.89,121.5,TSM,27-04-2021,-0.0021
119.66,120.415,118.73,120,TSM,28-04-2021,-0.0133
119.1,120.8339,117.61,120.72,TSM,29-04-2021,-0.0047
116.74,118.18,116.65,118.01,TSM,30-04-2021,-0.0198
115.94,117.55,115.73,117.47,TSM,03-05-2021,-0.0069
115.36,115.82,113.74,115,TSM,04-05-2021,-0.005
115.38,116.4898,115.3,116,TSM,05-05-2021,0.0002
117,117.635,114.46,115.3,TSM,06-05-2021,0.014
116.83,119.42,116.05,118.4,TSM,07-05-2021,-0.0015
112.31,115.38,112.23,114.98,TSM,10-05-2021,-0.0387
112.85,112.99,109.13,109.73,TSM,11-05-2021,0.0048
108.21,110.0899,108.06,109.35,TSM,12-05-2021,-0.0411
108.75,111.43,107.9,109.36,TSM,13-05-2021,0.005
112.46,112.83,110.24,110.61,TSM,14-05-2021,0.0341
109.8,110.03,107.87,109.07,TSM,17-05-2021,-0.0237
110.84,113.48,110.74,113,TSM,18-05-2021,0.0095
112.4,112.49,108,108.5,TSM,19-05-2021,0.0141
113.28,113.72,112.1,112.39,TSM,20-05-2021,0.0078
111.85,114,111.69,114,TSM,21-05-2021,-0.0126
113.63,114.54,112.12,112.26,TSM,24-05-2021,0.0159
114.28,114.94,113.6,114.85,TSM,25-05-2021,0.0057
116,116,114,114,TSM,26-05-2021,0.0151
131.135,136.525,129.625,131.0425,NVDA,04-01-2021,0
134.0475,134.435,130.87,130.9975,NVDA,05-01-2021,0.0222
126.145,132.45,125.86,132.225,NVDA,06-01-2021,-0.059
133.44,133.7775,128.865,129.675,NVDA,07-01-2021,0.0578
132.7675,134.21,130.42,133.625,NVDA,08-01-2021,-0.005
136.215,139.61,133.625,134.1875,NVDA,11-01-2021,0.026
134.8475,137.545,133.45,137.525,NVDA,12-01-2021,-0.01
135.3175,136.25,133.85,134.8997,NVDA,13-01-2021,0.0035
132.0025,135.9975,131.805,135.75,NVDA,14-01-2021,-0.0245
128.595,133.2525,128.485,132.28,NVDA,15-01-2021,-0.0258
130.2525,130.9398,128.44,130.1625,NVDA,19-01-2021,0.0129
133.6575,134.305,130.5675,131.1175,NVDA,20-01-2021,0.0261
138.675,139.9936,132.53,134.1861,NVDA,21-01-2021,0.0375
137.125,138.4173,136.2725,137.4009,NVDA,22-01-2021,-0.0112
136.5325,138.285,132.3648,137.8175,NVDA,25-01-2021,-0.0043
134.3525,136.4475,133.875,135.8044,NVDA,26-01-2021,-0.016
129.1775,132.3275,127.9375,132.3,NVDA,27-01-2021,-0.0385
130.51,133.3975,129.605,129.9625,NVDA,28-01-2021,0.0103
129.8975,133.3475,129.1151,130.75,NVDA,29-01-2021,-0.0047
132.37,132.7075,129.0275,130.5334,NVDA,01-02-2021,0.019
135.5675,135.72,132.855,133.9875,NVDA,02-02-2021,0.0242
135.305,139.3175,135.165,136.36,NVDA,03-02-2021,-0.0019
136.6425,136.735,133.3786,135.31,NVDA,04-02-2021,0.0099
135.91,137.3725,135.4575,137.25,NVDA,05-02-2021,-0.0054
144.3875,144.7375,137.2722,137.2722,NVDA,08-02-2021,0.0624
142.6325,145.8325,142.225,143.4063,NVDA,09-02-2021,-0.0122
147.6425,149.05,143.4138,144.6325,NVDA,10-02-2021,0.0351
152.5075,152.7225,149.25,149.8025,NVDA,11-02-2021,0.033
149.6125,152.9114,147.75,150.5,NVDA,12-02-2021,-0.019
153.3025,153.725,149.5,150.6425,NVDA,16-02-2021,0.0247
149.06,152.2352,147.8,151.71,NVDA,17-02-2021,-0.0277
148.29,148.7325,145.75,147.29,NVDA,18-02-2021,-0.0052
149.265,151.77,148.467,150.245,NVDA,19-02-2021,0.0066
143.5575,151.3325,143.25,147.7475,NVDA,22-02-2021,-0.0382
141.42,142.3875,133.895,140.7525,NVDA,23-02-2021,-0.0149
144.99,145.0675,137.56,141.2275,NVDA,24-02-2021,0.0252
133.075,143.7475,132.1625,140.4542,NVDA,25-02-2021,-0.0822
137.145,138.545,133.61,137.525,NVDA,26-02-2021,0.0306
138.4175,139.25,135.5325,138.75,NVDA,01-03-2021,0.0093
134.0625,139.205,133.96,139,NVDA,02-03-2021,-0.0315
128.0475,134.515,127.9875,134.2625,NVDA,03-03-2021,-0.0449
123.7025,129.75,120.8375,128.0075,NVDA,04-03-2021,-0.0339
124.615,125.5,116.7925,125.5,NVDA,05-03-2021,0.0074
115.9325,124.7125,115.665,124.5,NVDA,08-03-2021,-0.0697
125.2025,126.1675,120.5925,121.3025,NVDA,09-03-2021,0.08
124.6825,129.8,124.575,128.405,NVDA,10-03-2021,-0.0042
129.935,130.4625,127.345,129.5,NVDA,11-03-2021,0.0421
128.56,128.8875,125.9,126.4825,NVDA,12-03-2021,-0.0106
131.9125,132.0675,127.6713,128.6475,NVDA,15-03-2021,0.0261
132.9125,135.125,131.1675,133.565,NVDA,16-03-2021,0.0076
133.4125,134.5325,129.895,130.3975,NVDA,17-03-2021,0.0038
127.225,131.84,127.1704,131.365,NVDA,18-03-2021,-0.0464
128.4575,129.215,126.125,127.5,NVDA,19-03-2021,0.0097
131.8625,133.945,129.0675,129.1275,NVDA,22-03-2021,0.0265
130.7075,133.445,130.2125,132.5425,NVDA,23-03-2021,-0.0088
126.43,131.5913,126.3675,131.5125,NVDA,24-03-2021,-0.0327
125.3525,127.1475,122.72,124.995,NVDA,25-03-2021,-0.0085
128.3925,128.5625,123.735,125.545,NVDA,26-03-2021,0.0243
129.4825,130.625,127,128.2025,NVDA,29-03-2021,0.0085
128.7175,129.7525,127.05,128.4195,NVDA,30-03-2021,-0.0059
133.4825,134.705,129.825,130.155,NVDA,31-03-2021,0.037
138.1175,138.7,135.1125,135.7225,NVDA,01-04-2021,0.0347
139.875,140.1396,137.33,138.675,NVDA,05-04-2021,0.0127
138.615,140.5413,137.7362,139.9968,NVDA,06-04-2021,-0.009
141.435,142.435,137.115,138.8075,NVDA,07-04-2021,0.0203
143.17,144.715,142.4894,142.5275,NVDA,08-04-2021,0.0123
144,144.08,141.75,142.14,NVDA,09-04-2021,0.0058
152.09,153.525,141.3925,142.8975,NVDA,12-04-2021,0.0562
156.795,157,151.2575,152.315,NVDA,13-04-2021,0.0309
152.77,157.2046,152.275,156.25,NVDA,14-04-2021,-0.0257
161.3725,162.1415,156.315,156.625,NVDA,15-04-2021,0.0563
159.125,161.6575,158.6525,160.5309,NVDA,16-04-2021,-0.0139
153.6175,158.075,152.33,155.3654,NVDA,19-04-2021,-0.0346
151.7125,154.97,149.63,153.2325,NVDA,20-04-2021,-0.0124
153.605,153.625,151.0225,151.1875,NVDA,21-04-2021,0.0125
148.5025,154.3857,147.835,153.75,NVDA,22-04-2021,-0.0332
152.6525,153.3488,149.0025,149.3436,NVDA,23-04-2021,0.0279
154.78,154.79,151.25,151.8505,NVDA,26-04-2021,0.0139
153.8175,156.705,153.545,155.785,NVDA,27-04-2021,-0.0062
152.7675,155.3225,152.1552,153.645,NVDA,28-04-2021,-0.0068
153.2475,154.365,150.715,154,NVDA,29-04-2021,0.0031
150.095,153.65,149.97,151.745,NVDA,30-04-2021,-0.0206
148.3675,152.4675,147.875,151.25,NVDA,03-05-2021,-0.0115
143.5125,146.375,140.1025,146.3725,NVDA,04-05-2021,-0.0327
144.585,148.135,143.875,147.09,NVDA,05-05-2021,0.0075
145.23,145.7125,142.1809,144.9525,NVDA,06-05-2021,0.0045
148.1225,149.7075,146.7171,148.0825,NVDA,07-05-2021,0.0199
142.6575,148.06,142.5,147.8725,NVDA,10-05-2021,-0.0369
143.0625,143.5475,137.5,138.25,NVDA,11-05-2021,0.0028
137.585,142.6025,137.0925,140.095,NVDA,12-05-2021,-0.0383
136.6525,140.8075,134.59,140.3375,NVDA,13-05-2021,-0.0068
142.43,143.2811,137.485,138.9,NVDA,14-05-2021,0.0423
141.655,141.6925,138.535,141.57,NVDA,17-05-2021,-0.0054
140.1575,144.0425,140.04,142.67,NVDA,18-05-2021,-0.0106
140.6575,140.795,135.4325,135.665,NVDA,19-05-2021,0.0036
146.125,146.8379,142.705,143.025,NVDA,20-05-2021,0.0389
149.9175,152.22,148.6939,151.6375,NVDA,21-05-2021,0.026
156.12,157.45,151.76,152.125,NVDA,24-05-2021,0.0414
156.4775,158.185,154.825,157.66,NVDA,25-05-2021,0.0023
157,157.9375,155.8625,157.3425,NVDA,26-05-2021,0.0033
217.76,220.25,214.24,220.25,V,04-01-2021,0
214.51,218.46,213.64,216.31,V,05-01-2021,-0.0149
212.62,216.17,212.07,213.8,V,06-01-2021,-0.0088
213.81,215.22,212.2,212.2,V,07-01-2021,0.0056
215.45,216.12,212.75,214.17,V,08-01-2021,0.0077
212.89,214.86,212.48,213.96,V,11-01-2021,-0.0119
208.86,212.79,207.47,212.34,V,12-01-2021,-0.0189
209.35,211,208.63,209.41,V,13-01-2021,0.0023
201.86,211.21,201.73,210.57,V,14-01-2021,-0.0358
201.59,203.26,200.425,201.54,V,15-01-2021,-0.0013
201.66,204.165,200.07,203.05,V,19-01-2021,0.0003
206.01,207.19,202.23,203.03,V,20-01-2021,0.0216
205.14,207.1727,204.75,206.05,V,21-01-2021,-0.0042
202.02,205.33,201.8,203.99,V,22-01-2021,-0.0152
200.98,201.64,195.75,200.34,V,25-01-2021,-0.0051
202.01,203.49,200.9701,201.76,V,26-01-2021,0.0051
194.97,199.7,193.96,197.64,V,27-01-2021,-0.0348
198.22,202,198.17,200,V,28-01-2021,0.0167
193.25,203.05,192.81,197.82,V,29-01-2021,-0.0251
198.36,199.21,195.02,195.14,V,01-02-2021,0.0264
202.61,204.35,200,200.85,V,02-02-2021,0.0214
201.36,203.51,200.98,203.07,V,03-02-2021,-0.0062
209.25,209.68,203.1,203.24,V,04-02-2021,0.0392
208.77,210.13,208.66,209.98,V,05-02-2021,-0.0023
206.89,210.65,205.91,210,V,08-02-2021,-0.009
206.52,207.63,203.7,205.76,V,09-02-2021,-0.0018
206.44,207.97,205.94,207.97,V,10-02-2021,-0.0004
210.66,211.59,207.19,207.33,V,11-02-2021,0.0204
209.96,211.13,207.68,209.36,V,12-02-2021,-0.0033
207.9,211.05,207.35,210.66,V,16-02-2021,-0.0098
207.51,208.28,205.0627,205.26,V,17-02-2021,-0.0019
209.35,209.7,204.96,205.88,V,18-02-2021,0.0089
204.73,209.53,203.76,209.34,V,19-02-2021,-0.0221
208.32,210.65,203.11,203.55,V,22-02-2021,0.0175
212.11,213.91,206.55,207.4,V,23-02-2021,0.0182
219.43,220.53,211.2888,212.36,V,24-02-2021,0.0345
213.75,220.445,212.58,219.29,V,25-02-2021,-0.0259
212.39,215.21,210.74,214.05,V,26-02-2021,-0.0064
216.63,217.8,214.79,214.97,V,01-03-2021,0.02
215.77,217.93,214.82,216.96,V,02-03-2021,-0.004
214.85,217.19,212.86,215.15,V,03-03-2021,-0.0043
211.5,217.02,208.67,215.97,V,04-03-2021,-0.0156
215.41,216.1,209.63,213.73,V,05-03-2021,0.0185
220.27,226.13,215.81,216.98,V,08-03-2021,0.0226
220.36,225,220.19,222.06,V,09-03-2021,0.0004
223.17,224.185,219.4,220.72,V,10-03-2021,0.0128
226.15,228.2298,223.81,224.53,V,11-03-2021,0.0134
224.36,226.54,223.4201,225.28,V,12-03-2021,-0.0079
223.27,227.085,221.7407,224.23,V,15-03-2021,-0.0049
224.7,225.58,222.295,223.71,V,16-03-2021,0.0064
223.02,226.24,221.76,225.05,V,17-03-2021,-0.0075
220.66,222.52,219.58,221.43,V,18-03-2021,-0.0106
206.9,220.1689,206.88,219.12,V,19-03-2021,-0.0624
208,212.29,206.23,206.55,V,22-03-2021,0.0053
208.15,209.96,207.5,209.05,V,23-03-2021,0.0007
208.07,211.14,207.93,208.75,V,24-03-2021,-0.0004
207.97,208.82,205.78,207.67,V,25-03-2021,-0.0005
213.53,213.7,207.7,208.25,V,26-03-2021,0.0267
214.51,215.29,211.12,212.45,V,29-03-2021,0.0046
211.9,214.15,211.41,213.01,V,30-03-2021,-0.0122
211.73,214.11,211.545,212.55,V,31-03-2021,-0.0008
216.86,217.74,212.3,213.784,V,01-04-2021,0.0242
219.04,220.51,217.3088,218.6,V,05-04-2021,0.0101
218.65,219.4,215.34,217.62,V,06-04-2021,-0.0018
219.27,221.04,218.64,219.12,V,07-04-2021,0.0028
220.7,222.82,218.11,219.97,V,08-04-2021,0.0065
222.52,222.6,219.51,221,V,09-04-2021,0.0082
221.47,221.91,219.22,220.24,V,12-04-2021,-0.0047
221.02,221.615,220.22,221,V,13-04-2021,-0.002
221.98,223.1,220.07,221,V,14-04-2021,0.0043
226.28,227.6257,223.855,223.89,V,15-04-2021,0.0194
226.41,227.8,225.76,227.17,V,16-04-2021,0.0006
225.79,227.58,225.08,225.75,V,19-04-2021,-0.0027
223.28,225.38,221.82,224.78,V,20-04-2021,-0.0111
227.45,227.87,222.865,223.31,V,21-04-2021,0.0187
227.57,230.9348,226.89,227.3,V,22-04-2021,0.0005
230,231.82,227.71,228.61,V,23-04-2021,0.0107
230.34,232.95,229.52,230.77,V,26-04-2021,0.0015
229.91,231.16,228.985,231.03,V,27-04-2021,-0.0019
233.45,236.27,230.6748,230.95,V,28-04-2021,0.0154
236.86,237.5,233.15,235.23,V,29-04-2021,0.0146
233.56,235.93,232.29,235.32,V,30-04-2021,-0.0139
232.61,235.74,231.385,234.05,V,03-05-2021,-0.0041
232.03,232.3926,230.23,231.6,V,04-05-2021,-0.0025
229.21,231.09,228.66,233.85,V,05-05-2021,-0.0122
231.32,231.58,228.66,229.63,V,06-05-2021,0.0092
232.12,233.22,230.705,232.34,V,07-05-2021,0.0035
225.97,232,225.16,231.6,V,10-05-2021,-0.0265
225.48,226.42,222.0353,223.74,V,11-05-2021,-0.0022
220.63,225,220.31,223.63,V,12-05-2021,-0.0215
223.74,224.9,220.89,221.51,V,13-05-2021,0.0141
226.94,227.51,224.92,225.82,V,14-05-2021,0.0143
226.44,227.16,225.315,226.18,V,17-05-2021,-0.0022
225.57,229.1799,225.43,228.39,V,18-05-2021,-0.0038
224.59,224.85,221.7941,222.76,V,19-05-2021,-0.0043
226.44,227.6,225.24,225.44,V,20-05-2021,0.0082
226.77,229.31,226.5518,226.88,V,21-05-2021,0.0015
229.32,230.11,227.63,227.95,V,24-05-2021,0.0112
229.02,230.19,228.42,229.9,V,25-05-2021,-0.0013
227.07,229.35,226.38,228.05,V,26-05-2021,-0.0085
125.87,127.8579,124.78,127.5,JPM,04-01-2021,0
125.65,126.2995,123.77,124.99,JPM,05-01-2021,-0.0017
131.55,132.77,127.88,129.88,JPM,06-01-2021,0.047
135.87,138.19,134.92,135.69,JPM,07-01-2021,0.0328
136.02,136.35,134.12,135.97,JPM,08-01-2021,0.0011
138.05,138.2,134.11,134.58,JPM,11-01-2021,0.0149
140.22,141.6599,138.8301,139.44,JPM,12-01-2021,0.0157
140.35,140.79,138.1,138.59,JPM,13-01-2021,0.0009
141.17,142.75,140,140.49,JPM,14-01-2021,0.0058
138.64,141.65,137.01,137.43,JPM,15-01-2021,-0.0179
138.04,140.7,137.82,139.86,JPM,19-01-2021,-0.0043
135.97,138.17,135.435,137.82,JPM,20-01-2021,-0.015
134.83,136.16,134.325,135.69,JPM,21-01-2021,-0.0084
133.79,134.4,132.2,132.69,JPM,22-01-2021,-0.0077
132.12,133.17,130.06,132.14,JPM,25-01-2021,-0.0125
131.58,133.17,131.34,132.75,JPM,26-01-2021,-0.0041
127.86,129.85,127.35,129.59,JPM,27-01-2021,-0.0283
130.11,132.17,128.99,129.9,JPM,28-01-2021,0.0176
128.67,131.72,128.19,131.19,JPM,29-01-2021,-0.0111
129.62,130.0697,128.475,129.4,JPM,01-02-2021,0.0074
133.61,134.39,131.22,131.94,JPM,02-02-2021,0.0308
135.14,135.755,133.51,133.65,JPM,03-02-2021,0.0115
138.25,138.66,135.47,135.47,JPM,04-02-2021,0.023
137.98,139.49,137.38,139.39,JPM,05-02-2021,-0.002
140.14,140.3,138.18,138.2,JPM,08-02-2021,0.0157
139.58,139.98,138.54,139.43,JPM,09-02-2021,-0.004
139.66,140.87,139.04,140,JPM,10-02-2021,0.0006
139.27,140.55,138.22,139.66,JPM,11-02-2021,-0.0028
141.25,141.61,139,139.05,JPM,12-02-2021,0.0142
144.65,145.32,142.4,143.55,JPM,16-02-2021,0.0241
145.1,145.38,143.12,143.95,JPM,17-02-2021,0.0031
145.59,145.79,143.4,144,JPM,18-02-2021,0.0034
148.02,148.84,145.86,145.86,JPM,19-02-2021,0.0167
149.41,150.19,146.79,146.87,JPM,22-02-2021,0.0094
150.61,152.31,149.59,151.51,JPM,23-02-2021,0.008
153.26,153.76,150.11,150.11,JPM,24-02-2021,0.0176
151.18,154.9,150.59,154.27,JPM,25-02-2021,-0.0136
147.17,150.8741,146.51,150.3,JPM,26-02-2021,-0.0265
150.5,151.3799,148.48,149.52,JPM,01-03-2021,0.0226
150.01,151.78,149.84,150.08,JPM,02-03-2021,-0.0033
152.91,154.98,150.825,151.23,JPM,03-03-2021,0.0193
150.56,154.3786,148.6201,152.61,JPM,04-03-2021,-0.0154
150.91,153.49,147.97,153.215,JPM,05-03-2021,0.0023
152.91,155.46,150.75,152.47,JPM,08-03-2021,0.0133
151.83,154.25,149.82,151.5,JPM,09-03-2021,-0.0071
155.13,156.16,151.51,151.91,JPM,10-03-2021,0.0217
154.32,156.15,153.36,154.11,JPM,11-03-2021,-0.0052
156.15,157.63,155.0701,156.86,JPM,12-03-2021,0.0119
155.37,156.92,153.96,156.35,JPM,15-03-2021,-0.005
153.51,154.6,152.19,154.09,JPM,16-03-2021,-0.012
155.09,156.88,153.05,155.34,JPM,17-03-2021,0.0103
157.65,161.69,157.11,157.6,JPM,18-03-2021,0.0165
155.14,155.94,151.19,155.51,JPM,19-03-2021,-0.0159
150.97,153.97,150.61,152.8,JPM,22-03-2021,-0.0269
149.46,152.12,148.96,150.33,JPM,23-03-2021,-0.01
150.62,153.18,149.86,150,JPM,24-03-2021,0.0078
152.55,152.97,149.33,150,JPM,25-03-2021,0.0128
155.09,155.45,152.55,154.3,JPM,26-03-2021,0.0167
152.68,153.7276,151.04,152.1201,JPM,29-03-2021,-0.0155
154.48,155.87,153.88,154.46,JPM,30-03-2021,0.0118
152.23,154.49,152.12,153.28,JPM,31-03-2021,-0.0146
153.71,153.79,151.55,151.9,JPM,01-04-2021,0.0097
153.62,154.94,152.6,154.4,JPM,05-04-2021,-0.0006
152.54,154.28,151.86,152.79,JPM,06-04-2021,-0.007
154.93,155.23,152.65,153.1,JPM,07-04-2021,0.0157
155.12,155.505,152.31,154,JPM,08-04-2021,0.0012
156.28,157.042,154.97,155.81,JPM,09-04-2021,0.0075
155.95,157.25,155.57,155.58,JPM,12-04-2021,-0.0021
154.09,155.2,152.43,154.75,JPM,13-04-2021,-0.0119
151.21,153.83,150.93,151.47,JPM,14-04-2021,-0.0187
152.17,152.2,149.32,151.25,JPM,15-04-2021,0.0063
153.3,154.51,152.69,153.87,JPM,16-04-2021,0.0074
152.65,153.88,152.22,153.42,JPM,19-04-2021,-0.0042
149.27,151.75,148.65,151.74,JPM,20-04-2021,-0.0221
150.54,150.61,146.79,147.79,JPM,21-04-2021,0.0085
147.37,150.3,147.26,150.23,JPM,22-04-2021,-0.0211
150.19,151.13,146.685,147.18,JPM,23-04-2021,0.0191
150.56,152.46,150.38,150.78,JPM,26-04-2021,0.0025
151.25,151.57,150.11,150.5,JPM,27-04-2021,0.0046
152.23,152.89,151.4,152.43,JPM,28-04-2021,0.0065
155.19,155.28,153.2,153.54,JPM,29-04-2021,0.0194
153.81,154.49,153.01,154.1,JPM,30-04-2021,-0.0089
153.36,155.48,153.13,154.85,JPM,03-05-2021,-0.0029
155.48,155.64,152.14,152.87,JPM,04-05-2021,0.0138
157.52,158.28,157.2332,156,JPM,05-05-2021,0.0131
160.69,160.825,157.16,158.07,JPM,06-05-2021,0.0201
161.24,161.5,157.02,157.22,JPM,07-05-2021,0.0034
161.22,163.73,161.12,161.5,JPM,10-05-2021,-0.0001
158.54,162.39,158.04,161.08,JPM,11-05-2021,-0.0166
157.45,160.78,157.03,159.61,JPM,12-05-2021,-0.0069
161.5,162.445,157.68,158.18,JPM,13-05-2021,0.0257
164.01,164.45,161.99,162.39,JPM,14-05-2021,0.0155
164.67,164.85,163.03,163.37,JPM,17-05-2021,0.004
162.35,165.5,162.24,164.68,JPM,18-05-2021,-0.0141
161.11,161.18,158.64,161,JPM,19-05-2021,-0.0076
160.83,161.86,159.52,160.83,JPM,20-05-2021,-0.0017
162.66,163.223,160.94,161.34,JPM,21-05-2021,0.0114
163.54,164.225,162.1189,163.36,JPM,24-05-2021,0.0054
161.85,165.7,161.56,163.85,JPM,25-05-2021,-0.0103
161.83,163.74,161.305,163.57,JPM,26-05-2021,-0.0001
156.5,157.38,154.13,157.24,JNJ,04-01-2021,0
158.34,158.76,155.07,156.25,JNJ,05-01-2021,0.0118
159.83,160.23,156.72,157.24,JNJ,06-01-2021,0.0094
160.37,161.03,158.35,159,JNJ,07-01-2021,0.0034
160.04,161.1,159.88,160.51,JNJ,08-01-2021,-0.0021
159.37,161.32,158.77,160.56,JNJ,11-01-2021,-0.0042
158.13,159.66,157.33,159.15,JNJ,12-01-2021,-0.0078
157.89,158.455,156.75,158.23,JNJ,13-01-2021,-0.0015
160.65,161.95,159.61,160.45,JNJ,14-01-2021,0.0175
160.3,161.4058,159.1058,160.3,JNJ,15-01-2021,-0.0022
162.78,163.04,161.1,162,JNJ,19-01-2021,0.0155
162.38,164.14,161.8,163.2,JNJ,20-01-2021,-0.0025
161.73,162.48,160.06,161.32,JNJ,21-01-2021,-0.004
163.55,165.155,161.87,162.36,JNJ,22-01-2021,0.0113
165.98,166.09,163.66,165.01,JNJ,25-01-2021,0.0149
170.48,173.65,169.39,169.7,JNJ,26-01-2021,0.0271
167.88,170.92,167.45,169.12,JNJ,27-01-2021,-0.0153
169.16,170.86,167.8,168.2,JNJ,28-01-2021,0.0076
163.13,166,160.5527,164.26,JNJ,29-01-2021,-0.0356
162.71,165.31,162.6,165.31,JNJ,01-02-2021,-0.0026
161.25,163.66,161.18,163.38,JNJ,02-02-2021,-0.009
160.5,161.52,159.57,160.94,JNJ,03-02-2021,-0.0047
161.99,162.09,159.76,161,JNJ,04-02-2021,0.0093
164.45,165.44,163.8601,164.86,JNJ,05-02-2021,0.0152
164.92,165.9206,163.88,165.03,JNJ,08-02-2021,0.0029
166.27,166.59,164.97,165.2,JNJ,09-02-2021,0.0082
166.81,167.94,165.7,167.89,JNJ,10-02-2021,0.0032
166.06,167.38,165.6,167,JNJ,11-02-2021,-0.0045
166.58,166.85,164,164.4,JNJ,12-02-2021,0.0031
165.07,167.05,164.64,166.58,JNJ,16-02-2021,-0.0091
165.66,166.09,164.36,164.97,JNJ,17-02-2021,0.0036
165.74,166.16,164.3,164.96,JNJ,18-02-2021,0.0005
162.98,165.96,162.91,165.6,JNJ,19-02-2021,-0.0167
161.87,162.54,160.29,161.87,JNJ,22-02-2021,-0.0068
160.44,163.19,160.4,161.48,JNJ,23-02-2021,-0.0088
162.59,164.39,160.92,162.4,JNJ,24-02-2021,0.0134
162.76,163.7,161.99,163.13,JNJ,25-02-2021,0.001
158.46,162.41,157.97,162,JNJ,26-02-2021,-0.0264
159.32,161.53,159.09,161.45,JNJ,01-03-2021,0.0054
159.02,160.78,158.6,159.78,JNJ,02-03-2021,-0.0019
156.22,158.9,156.0604,158.25,JNJ,03-03-2021,-0.0176
153.07,156.1,151.47,155.99,JNJ,04-03-2021,-0.0202
